* Measurement data measured by REW V5.20.13
* Source: EXCL: Microphone (2- OmniMic                  ), MICROPHONE (Master Volume), L, volume: 0,520
* Format: 256k Log Swept Sine, 1 sweep at -12,0 dBFS with no timing reference
* Dated: Jul 14, 2023 2:58:58 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: 
* Measurement: DeltaSE 50 -12 - yeni
* Smoothing: 1/6 octave
* Frequency Step: 0.36621097 Hz
* Start Frequency: 20.141602 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
15524.049113	74.724	120.3516
15524.415324	74.723	119.4141
15524.781535	74.723	118.4922
15525.147746	74.723	117.5703
15525.513957	74.722	116.6328
15525.880168	74.722	115.7109
15526.246379	74.721	114.7891
15526.612590	74.721	113.8516
15526.978801	74.720	112.9297
15527.345012	74.720	112.0078
15527.711223	74.719	111.0781
15528.077434	74.719	110.1562
15528.443645	74.718	109.2344
15528.809856	74.718	108.3047
15529.176067	74.717	107.3828
15529.542278	74.717	106.4688
15529.908489	74.716	105.5391
15530.274700	74.716	104.6172
15530.640911	74.715	103.7031
15531.007122	74.715	102.7734
15531.373333	74.714	101.8516
15531.739544	74.714	100.9375
15532.105755	74.713	100.0078
15532.471966	74.713	99.0859
15532.838176	74.712	98.1797
15533.204387	74.712	97.2500
15533.570598	74.711	96.3359
15533.936809	74.711	95.4219
15534.303020	74.710	94.4922
15534.669231	74.710	93.5781
15535.035442	74.709	92.6641
15535.401653	74.709	91.7422
15535.767864	74.708	90.8281
15536.134075	74.708	89.9141
15536.500286	74.707	88.9922
15536.866497	74.707	88.0781
15537.232708	74.706	87.1641
15537.598919	74.706	86.2500
15537.965130	74.705	85.3359
15538.331341	74.705	84.4219
15538.697552	74.704	83.5078
15539.063763	74.704	82.5938
15539.429974	74.703	81.6875
15539.796185	74.703	80.7734
15540.162396	74.702	79.8594
15540.528607	74.702	78.9453
15540.894818	74.701	78.0391
15541.261029	74.701	77.1250
15541.627240	74.700	76.2188
15541.993451	74.700	75.3047
15542.359662	74.699	74.3984
15542.725873	74.699	73.4922
15543.092084	74.698	72.5781
15543.458295	74.698	71.6719
15543.824506	74.697	70.7656
15544.190716	74.697	69.8594
15544.556927	74.696	68.9453
15544.923138	74.696	68.0391
15545.289349	74.695	67.1328
15545.655560	74.695	66.2266
15546.021771	74.694	65.3203
15546.387982	74.694	64.4219
15546.754193	74.693	63.5156
15547.120404	74.693	62.6094
15547.486615	74.692	61.7031
15547.852826	74.692	60.8047
15548.219037	74.691	59.8984
15548.585248	74.691	58.9922
15548.951459	74.690	58.0938
15549.317670	74.690	57.1875
15549.683881	74.689	56.2891
15550.050092	74.689	55.3906
15550.416303	74.688	54.4844
15550.782514	74.687	53.5859
15551.148725	74.687	52.6875
15551.514936	74.686	51.7891
15551.881147	74.686	50.8828
15552.247358	74.685	49.9844
15552.613569	74.685	49.0859
15552.979780	74.684	48.1875
15553.345991	74.684	47.2891
15553.712202	74.683	46.3906
15554.078413	74.683	45.5000
15554.444624	74.682	44.6016
15554.810835	74.682	43.7031
15555.177045	74.681	42.8047
15555.543256	74.681	41.9141
15555.909467	74.680	41.0156
15556.275678	74.680	40.1250
15556.641889	74.679	39.2266
15557.008100	74.679	38.3359
15557.374311	74.678	37.4375
15557.740522	74.678	36.5469
15558.106733	74.677	35.6562
15558.472944	74.677	34.7578
15558.839155	74.676	33.8672
15559.205366	74.676	32.9766
15559.571577	74.675	32.0859
15559.937788	74.675	31.1953
15560.303999	74.674	30.3047
15560.670210	74.674	29.4141
15561.036421	74.673	28.5234
15561.402632	74.673	27.6328
15561.768843	74.672	26.7422
15562.135054	74.672	25.8516
15562.501265	74.671	24.9688
15562.867476	74.670	24.0781
15563.233687	74.670	23.1875
15563.599898	74.669	22.3047
15563.966109	74.669	21.4141
15564.332320	74.668	20.5312
15564.698531	74.668	19.6406
15565.064742	74.667	18.7578
15565.430953	74.667	17.8750
15565.797164	74.666	16.9844
15566.163375	74.666	16.1016
15566.529585	74.665	15.2188
15566.895796	74.665	14.3359
15567.262007	74.664	13.4531
15567.628218	74.664	12.5703
15567.994429	74.663	11.6875
15568.360640	74.663	10.8047
15568.726851	74.662	9.9219
15569.093062	74.662	9.0391
15569.459273	74.661	8.1562
15569.825484	74.661	7.2812
15570.191695	74.660	6.3984
15570.557906	74.659	5.5156
15570.924117	74.659	4.6406
15571.290328	74.658	3.7578
15571.656539	74.658	2.8750
15572.022750	74.657	2.0000
15572.388961	74.657	1.1250
15572.755172	74.656	0.2422
15573.121383	74.656	-0.6328
15573.487594	74.655	-1.5078
15573.853805	74.655	-2.3906
15574.220016	74.654	-3.2656
15574.586227	74.654	-4.1406
15574.952438	74.653	-5.0156
15575.318649	74.653	-5.8906
15575.684860	74.652	-6.7656
15576.051071	74.652	-7.6406
15576.417282	74.651	-8.5156
15576.783493	74.650	-9.3906
15577.149704	74.650	-10.2578
15577.515914	74.649	-11.1328
15577.882125	74.649	-12.0078
15578.248336	74.648	-12.8750
15578.614547	74.648	-13.7500
15578.980758	74.647	-14.6250
15579.346969	74.647	-15.4922
15579.713180	74.646	-16.3672
15580.079391	74.646	-17.2344
15580.445602	74.645	-18.1016
15580.811813	74.645	-18.9766
15581.178024	74.644	-19.8438
15581.544235	74.644	-20.7109
15581.910446	74.643	-21.5781
15582.276657	74.642	-22.4453
15582.642868	74.642	-23.3125
15583.009079	74.641	-24.1797
15583.375290	74.641	-25.0469
15583.741501	74.640	-25.9141
15584.107712	74.640	-26.7812
15584.473923	74.639	-27.6484
15584.840134	74.639	-28.5156
15585.206345	74.638	-29.3828
15585.572556	74.638	-30.2422
15585.938767	74.637	-31.1094
15586.304978	74.637	-31.9688
15586.671189	74.636	-32.8359
15587.037400	74.635	-33.6953
15587.403611	74.635	-34.5625
15587.769822	74.634	-35.4219
15588.136033	74.634	-36.2891
15588.502244	74.633	-37.1484
15588.868454	74.633	-38.0078
15589.234665	74.632	-38.8672
15589.600876	74.632	-39.7344
15589.967087	74.631	-40.5938
15590.333298	74.631	-41.4531
15590.699509	74.630	-42.3125
15591.065720	74.629	-43.1719
15591.431931	74.629	-44.0312
15591.798142	74.628	-44.8906
15592.164353	74.628	-45.7422
15592.530564	74.627	-46.6016
15592.896775	74.627	-47.4609
15593.262986	74.626	-48.3203
15593.629197	74.626	-49.1719
15593.995408	74.625	-50.0312
15594.361619	74.625	-50.8828
15594.727830	74.624	-51.7422
15595.094041	74.623	-52.5938
15595.460252	74.623	-53.4531
15595.826463	74.622	-54.3047
15596.192674	74.622	-55.1562
15596.558885	74.621	-56.0156
15596.925096	74.621	-56.8672
15597.291307	74.620	-57.7188
15597.657518	74.620	-58.5703
15598.023729	74.619	-59.4219
15598.389940	74.619	-60.2734
15598.756151	74.618	-61.1250
15599.122362	74.617	-61.9766
15599.488573	74.617	-62.8281
15599.854784	74.616	-63.6797
15600.220994	74.616	-64.5312
15600.587205	74.615	-65.3750
15600.953416	74.615	-66.2266
15601.319627	74.614	-67.0781
15601.685838	74.614	-67.9219
15602.052049	74.613	-68.7734
15602.418260	74.612	-69.6172
15602.784471	74.612	-70.4688
15603.150682	74.611	-71.3125
15603.516893	74.611	-72.1641
15603.883104	74.610	-73.0078
15604.249315	74.610	-73.8516
15604.615526	74.609	-74.6953
15604.981737	74.609	-75.5469
15605.347948	74.608	-76.3906
15605.714159	74.607	-77.2344
15606.080370	74.607	-78.0781
15606.446581	74.606	-78.9219
15606.812792	74.606	-79.7656
15607.179003	74.605	-80.6094
15607.545214	74.605	-81.4453
15607.911425	74.604	-82.2891
15608.277636	74.604	-83.1328
15608.643847	74.603	-83.9766
15609.010058	74.602	-84.8125
15609.376269	74.602	-85.6562
15609.742480	74.601	-86.5000
15610.108691	74.601	-87.3359
15610.474902	74.600	-88.1797
15610.841113	74.600	-89.0156
15611.207323	74.599	-89.8516
15611.573534	74.598	-90.6953
15611.939745	74.598	-91.5312
15612.305956	74.597	-92.3672
15612.672167	74.597	-93.2031
15613.038378	74.596	-94.0469
15613.404589	74.596	-94.8828
15613.770800	74.595	-95.7188
15614.137011	74.595	-96.5547
15614.503222	74.594	-97.3906
15614.869433	74.593	-98.2266
15615.235644	74.593	-99.0547
15615.601855	74.592	-99.8906
15615.968066	74.592	-100.7266
15616.334277	74.591	-101.5625
15616.700488	74.591	-102.3906
15617.066699	74.590	-103.2266
15617.432910	74.589	-104.0625
15617.799121	74.589	-104.8906
15618.165332	74.588	-105.7266
15618.531543	74.588	-106.5547
15618.897754	74.587	-107.3906
15619.263965	74.587	-108.2188
15619.630176	74.586	-109.0469
15619.996387	74.585	-109.8750
15620.362598	74.585	-110.7109
15620.728809	74.584	-111.5391
15621.095020	74.584	-112.3672
15621.461231	74.583	-113.1953
15621.827442	74.583	-114.0234
15622.193653	74.582	-114.8516
15622.559863	74.581	-115.6797
15622.926074	74.581	-116.5078
15623.292285	74.580	-117.3359
15623.658496	74.580	-118.1641
15624.024707	74.579	-118.9844
15624.390918	74.579	-119.8125
15624.757129	74.578	-120.6406
15625.123340	74.577	-121.4609
15625.489551	74.577	-122.2891
15625.855762	74.576	-123.1094
15626.221973	74.576	-123.9375
15626.588184	74.575	-124.7578
15626.954395	74.574	-125.5859
15627.320606	74.574	-126.4062
15627.686817	74.573	-127.2266
15628.053028	74.573	-128.0547
15628.419239	74.572	-128.8750
15628.785450	74.572	-129.6953
15629.151661	74.571	-130.5156
15629.517872	74.570	-131.3359
15629.884083	74.570	-132.1562
15630.250294	74.569	-132.9766
15630.616505	74.569	-133.7969
15630.982716	74.568	-134.6172
15631.348927	74.568	-135.4375
15631.715138	74.567	-136.2578
15632.081349	74.566	-137.0703
15632.447560	74.566	-137.8906
15632.813771	74.565	-138.7109
15633.179982	74.565	-139.5234
15633.546192	74.564	-140.3438
15633.912403	74.563	-141.1562
15634.278614	74.563	-141.9766
15634.644825	74.562	-142.7891
15635.011036	74.562	-143.6094
15635.377247	74.561	-144.4219
15635.743458	74.561	-145.2344
15636.109669	74.560	-146.0547
15636.475880	74.559	-146.8672
15636.842091	74.559	-147.6797
15637.208302	74.558	-148.4922
15637.574513	74.558	-149.3047
15637.940724	74.557	-150.1172
15638.306935	74.556	-150.9297
15638.673146	74.556	-151.7422
15639.039357	74.555	-152.5547
15639.405568	74.555	-153.3672
15639.771779	74.554	-154.1797
15640.137990	74.553	-154.9844
15640.504201	74.553	-155.7969
15640.870412	74.552	-156.6094
15641.236623	74.552	-157.4141
15641.602834	74.551	-158.2266
15641.969045	74.551	-159.0312
15642.335256	74.550	-159.8438
15642.701467	74.549	-160.6484
15643.067678	74.549	-161.4609
15643.433889	74.548	-162.2656
15643.800100	74.548	-163.0703
15644.166311	74.547	-163.8828
15644.532522	74.546	-164.6875
15644.898732	74.546	-165.4922
15645.264943	74.545	-166.2969
15645.631154	74.545	-167.1016
15645.997365	74.544	-167.9062
15646.363576	74.543	-168.7109
15646.729787	74.543	-169.5156
15647.095998	74.542	-170.3203
15647.462209	74.542	-171.1250
15647.828420	74.541	-171.9297
15648.194631	74.540	-172.7266
15648.560842	74.540	-173.5312
15648.927053	74.539	-174.3359
15649.293264	74.539	-175.1328
15649.659475	74.538	-175.9375
15650.025686	74.537	-176.7422
15650.391897	74.537	-177.5391
15650.758108	74.536	-178.3438
15651.124319	74.536	-179.1406
15651.490530	74.535	-179.9375
15651.856741	74.534	179.2578
15652.222952	74.534	178.4609
15652.589163	74.533	177.6641
15652.955374	74.533	176.8672
15653.321585	74.532	176.0703
15653.687796	74.531	175.2734
15654.054007	74.531	174.4688
15654.420218	74.530	173.6719
15654.786429	74.530	172.8828
15655.152640	74.529	172.0859
15655.518851	74.528	171.2891
15655.885062	74.528	170.4922
15656.251272	74.527	169.6953
15656.617483	74.527	168.8984
15656.983694	74.526	168.1094
15657.349905	74.525	167.3125
15657.716116	74.525	166.5156
15658.082327	74.524	165.7266
15658.448538	74.524	164.9297
15658.814749	74.523	164.1406
15659.180960	74.522	163.3516
15659.547171	74.522	162.5547
15659.913382	74.521	161.7656
15660.279593	74.520	160.9766
15660.645804	74.520	160.1797
15661.012015	74.519	159.3906
15661.378226	74.519	158.6016
15661.744437	74.518	157.8125
15662.110648	74.517	157.0234
15662.476859	74.517	156.2344
15662.843070	74.516	155.4453
15663.209281	74.516	154.6562
15663.575492	74.515	153.8672
15663.941703	74.514	153.0781
15664.307914	74.514	152.2891
15664.674125	74.513	151.5000
15665.040336	74.513	150.7188
15665.406547	74.512	149.9297
15665.772758	74.511	149.1406
15666.138969	74.511	148.3594
15666.505180	74.510	147.5703
15666.871391	74.509	146.7891
15667.237601	74.509	146.0000
15667.603812	74.508	145.2188
15667.970023	74.508	144.4375
15668.336234	74.507	143.6484
15668.702445	74.506	142.8672
15669.068656	74.506	142.0859
15669.434867	74.505	141.3047
15669.801078	74.505	140.5156
15670.167289	74.504	139.7344
15670.533500	74.503	138.9531
15670.899711	74.503	138.1719
15671.265922	74.502	137.3906
15671.632133	74.501	136.6094
15671.998344	74.501	135.8281
15672.364555	74.500	135.0547
15672.730766	74.500	134.2734
15673.096977	74.499	133.4922
15673.463188	74.498	132.7109
15673.829399	74.498	131.9375
15674.195610	74.497	131.1562
15674.561821	74.496	130.3828
15674.928032	74.496	129.6016
15675.294243	74.495	128.8203
15675.660454	74.495	128.0469
15676.026665	74.494	127.2734
15676.392876	74.493	126.4922
15676.759087	74.493	125.7188
15677.125298	74.492	124.9453
15677.491509	74.491	124.1641
15677.857720	74.491	123.3906
15678.223931	74.490	122.6172
15678.590141	74.490	121.8438
15678.956352	74.489	121.0703
15679.322563	74.488	120.2969
15679.688774	74.488	119.5234
15680.054985	74.487	118.7500
15680.421196	74.486	117.9766
15680.787407	74.486	117.2031
15681.153618	74.485	116.4297
15681.519829	74.484	115.6641
15681.886040	74.484	114.8906
15682.252251	74.483	114.1172
15682.618462	74.483	113.3516
15682.984673	74.482	112.5781
15683.350884	74.481	111.8125
15683.717095	74.481	111.0391
15684.083306	74.480	110.2734
15684.449517	74.479	109.5000
15684.815728	74.479	108.7344
15685.181939	74.478	107.9688
15685.548150	74.478	107.1953
15685.914361	74.477	106.4297
15686.280572	74.476	105.6641
15686.646783	74.476	104.8984
15687.012994	74.475	104.1328
15687.379205	74.474	103.3594
15687.745416	74.474	102.5938
15688.111627	74.473	101.8281
15688.477838	74.472	101.0625
15688.844049	74.472	100.3047
15689.210260	74.471	99.5391
15689.576470	74.471	98.7734
15689.942681	74.470	98.0078
15690.308892	74.469	97.2422
15690.675103	74.469	96.4844
15691.041314	74.468	95.7188
15691.407525	74.467	94.9531
15691.773736	74.467	94.1953
15692.139947	74.466	93.4297
15692.506158	74.465	92.6719
15692.872369	74.465	91.9062
15693.238580	74.464	91.1484
15693.604791	74.463	90.3906
15693.971002	74.463	89.6250
15694.337213	74.462	88.8672
15694.703424	74.462	88.1094
15695.069635	74.461	87.3516
15695.435846	74.460	86.5938
15695.802057	74.460	85.8359
15696.168268	74.459	85.0703
15696.534479	74.458	84.3125
15696.900690	74.458	83.5547
15697.266901	74.457	82.8047
15697.633112	74.456	82.0469
15697.999323	74.456	81.2891
15698.365534	74.455	80.5312
15698.731745	74.454	79.7734
15699.097956	74.454	79.0234
15699.464167	74.453	78.2656
15699.830378	74.452	77.5078
15700.196589	74.452	76.7578
15700.562800	74.451	76.0000
15700.929010	74.451	75.2500
15701.295221	74.450	74.4922
15701.661432	74.449	73.7422
15702.027643	74.449	72.9844
15702.393854	74.448	72.2344
15702.760065	74.447	71.4844
15703.126276	74.447	70.7266
15703.492487	74.446	69.9766
15703.858698	74.445	69.2266
15704.224909	74.445	68.4766
15704.591120	74.444	67.7266
15704.957331	74.443	66.9766
15705.323542	74.443	66.2266
15705.689753	74.442	65.4766
15706.055964	74.441	64.7266
15706.422175	74.441	63.9766
15706.788386	74.440	63.2266
15707.154597	74.439	62.4766
15707.520808	74.439	61.7344
15707.887019	74.438	60.9844
15708.253230	74.437	60.2344
15708.619441	74.437	59.4922
15708.985652	74.436	58.7422
15709.351863	74.435	58.0000
15709.718074	74.435	57.2500
15710.084285	74.434	56.5078
15710.450496	74.433	55.7578
15710.816707	74.433	55.0156
15711.182918	74.432	54.2656
15711.549129	74.431	53.5234
15711.915339	74.431	52.7812
15712.281550	74.430	52.0391
15712.647761	74.429	51.2891
15713.013972	74.429	50.5469
15713.380183	74.428	49.8047
15713.746394	74.427	49.0625
15714.112605	74.427	48.3203
15714.478816	74.426	47.5781
15714.845027	74.425	46.8359
15715.211238	74.425	46.0938
15715.577449	74.424	45.3594
15715.943660	74.423	44.6172
15716.309871	74.423	43.8750
15716.676082	74.422	43.1328
15717.042293	74.421	42.3984
15717.408504	74.421	41.6562
15717.774715	74.420	40.9141
15718.140926	74.419	40.1797
15718.507137	74.419	39.4375
15718.873348	74.418	38.7031
15719.239559	74.417	37.9609
15719.605770	74.417	37.2266
15719.971981	74.416	36.4922
15720.338192	74.415	35.7500
15720.704403	74.415	35.0156
15721.070614	74.414	34.2812
15721.436825	74.413	33.5469
15721.803036	74.413	32.8047
15722.169247	74.412	32.0703
15722.535458	74.411	31.3359
15722.901669	74.411	30.6016
15723.267879	74.410	29.8672
15723.634090	74.409	29.1328
15724.000301	74.409	28.3984
15724.366512	74.408	27.6719
15724.732723	74.407	26.9375
15725.098934	74.407	26.2031
15725.465145	74.406	25.4688
15725.831356	74.405	24.7344
15726.197567	74.405	24.0078
15726.563778	74.404	23.2734
15726.929989	74.403	22.5469
15727.296200	74.403	21.8125
15727.662411	74.402	21.0859
15728.028622	74.401	20.3516
15728.394833	74.401	19.6250
15728.761044	74.400	18.8906
15729.127255	74.399	18.1641
15729.493466	74.399	17.4375
15729.859677	74.398	16.7031
15730.225888	74.397	15.9766
15730.592099	74.396	15.2500
15730.958310	74.396	14.5234
15731.324521	74.395	13.7969
15731.690732	74.394	13.0703
15732.056943	74.394	12.3438
15732.423154	74.393	11.6172
15732.789365	74.392	10.8906
15733.155576	74.392	10.1641
15733.521787	74.391	9.4375
15733.887998	74.390	8.7109
15734.254209	74.390	7.9844
15734.620419	74.389	7.2656
15734.986630	74.388	6.5391
15735.352841	74.388	5.8125
15735.719052	74.387	5.0938
15736.085263	74.386	4.3672
15736.451474	74.386	3.6484
15736.817685	74.385	2.9219
15737.183896	74.384	2.2031
15737.550107	74.383	1.4766
15737.916318	74.383	0.7578
15738.282529	74.382	0.0312
15738.648740	74.381	-0.6875
15739.014951	74.381	-1.4062
15739.381162	74.380	-2.1250
15739.747373	74.379	-2.8516
15740.113584	74.379	-3.5703
15740.479795	74.378	-4.2891
15740.846006	74.377	-5.0078
15741.212217	74.377	-5.7266
15741.578428	74.376	-6.4453
15741.944639	74.375	-7.1641
15742.310850	74.374	-7.8828
15742.677061	74.374	-8.6016
15743.043272	74.373	-9.3125
15743.409483	74.372	-10.0312
15743.775694	74.372	-10.7500
15744.141905	74.371	-11.4688
15744.508116	74.370	-12.1797
15744.874327	74.370	-12.8984
15745.240538	74.369	-13.6172
15745.606748	74.368	-14.3281
15745.972959	74.367	-15.0469
15746.339170	74.367	-15.7578
15746.705381	74.366	-16.4766
15747.071592	74.365	-17.1875
15747.437803	74.365	-17.8984
15747.804014	74.364	-18.6172
15748.170225	74.363	-19.3281
15748.536436	74.363	-20.0391
15748.902647	74.362	-20.7500
15749.268858	74.361	-21.4688
15749.635069	74.360	-22.1797
15750.001280	74.360	-22.8906
15750.367491	74.359	-23.6016
15750.733702	74.358	-24.3125
15751.099913	74.358	-25.0234
15751.466124	74.357	-25.7344
15751.832335	74.356	-26.4453
15752.198546	74.356	-27.1484
15752.564757	74.355	-27.8594
15752.930968	74.354	-28.5703
15753.297179	74.353	-29.2812
15753.663390	74.353	-29.9844
15754.029601	74.352	-30.6953
15754.395812	74.351	-31.4062
15754.762023	74.351	-32.1094
15755.128234	74.350	-32.8203
15755.494445	74.349	-33.5234
15755.860656	74.348	-34.2344
15756.226867	74.348	-34.9375
15756.593078	74.347	-35.6484
15756.959288	74.346	-36.3516
15757.325499	74.346	-37.0547
15757.691710	74.345	-37.7656
15758.057921	74.344	-38.4688
15758.424132	74.343	-39.1719
15758.790343	74.343	-39.8750
15759.156554	74.342	-40.5781
15759.522765	74.341	-41.2812
15759.888976	74.341	-41.9844
15760.255187	74.340	-42.6875
15760.621398	74.339	-43.3906
15760.987609	74.338	-44.0938
15761.353820	74.338	-44.7969
15761.720031	74.337	-45.5000
15762.086242	74.336	-46.2031
15762.452453	74.336	-46.9062
15762.818664	74.335	-47.6016
15763.184875	74.334	-48.3047
15763.551086	74.333	-49.0078
15763.917297	74.333	-49.7031
15764.283508	74.332	-50.4062
15764.649719	74.331	-51.1016
15765.015930	74.331	-51.8047
15765.382141	74.330	-52.5000
15765.748352	74.329	-53.2031
15766.114563	74.328	-53.8984
15766.480774	74.328	-54.6016
15766.846985	74.327	-55.2969
15767.213196	74.326	-55.9922
15767.579407	74.326	-56.6875
15767.945617	74.325	-57.3906
15768.311828	74.324	-58.0859
15768.678039	74.323	-58.7812
15769.044250	74.323	-59.4766
15769.410461	74.322	-60.1719
15769.776672	74.321	-60.8672
15770.142883	74.320	-61.5625
15770.509094	74.320	-62.2578
15770.875305	74.319	-62.9531
15771.241516	74.318	-63.6484
15771.607727	74.318	-64.3438
15771.973938	74.317	-65.0312
15772.340149	74.316	-65.7266
15772.706360	74.315	-66.4219
15773.072571	74.315	-67.1172
15773.438782	74.314	-67.8047
15773.804993	74.313	-68.5000
15774.171204	74.312	-69.1875
15774.537415	74.312	-69.8828
15774.903626	74.311	-70.5703
15775.269837	74.310	-71.2656
15775.636048	74.310	-71.9531
15776.002259	74.309	-72.6484
15776.368470	74.308	-73.3359
15776.734681	74.307	-74.0234
15777.100892	74.307	-74.7188
15777.467103	74.306	-75.4062
15777.833314	74.305	-76.0938
15778.199525	74.304	-76.7812
15778.565736	74.304	-77.4688
15778.931947	74.303	-78.1562
15779.298157	74.302	-78.8438
15779.664368	74.301	-79.5312
15780.030579	74.301	-80.2188
15780.396790	74.300	-80.9062
15780.763001	74.299	-81.5938
15781.129212	74.298	-82.2812
15781.495423	74.298	-82.9688
15781.861634	74.297	-83.6562
15782.227845	74.296	-84.3359
15782.594056	74.296	-85.0234
15782.960267	74.295	-85.7109
15783.326478	74.294	-86.3906
15783.692689	74.293	-87.0781
15784.058900	74.293	-87.7656
15784.425111	74.292	-88.4453
15784.791322	74.291	-89.1328
15785.157533	74.290	-89.8125
15785.523744	74.290	-90.4922
15785.889955	74.289	-91.1797
15786.256166	74.288	-91.8594
15786.622377	74.287	-92.5391
15786.988588	74.287	-93.2266
15787.354799	74.286	-93.9062
15787.721010	74.285	-94.5859
15788.087221	74.284	-95.2656
15788.453432	74.284	-95.9453
15788.819643	74.283	-96.6328
15789.185854	74.282	-97.3125
15789.552065	74.281	-97.9922
15789.918276	74.281	-98.6719
15790.284487	74.280	-99.3516
15790.650697	74.279	-100.0234
15791.016908	74.278	-100.7031
15791.383119	74.278	-101.3828
15791.749330	74.277	-102.0625
15792.115541	74.276	-102.7422
15792.481752	74.275	-103.4141
15792.847963	74.275	-104.0938
15793.214174	74.274	-104.7734
15793.580385	74.273	-105.4453
15793.946596	74.272	-106.1250
15794.312807	74.272	-106.8047
15794.679018	74.271	-107.4766
15795.045229	74.270	-108.1562
15795.411440	74.269	-108.8281
15795.777651	74.269	-109.5000
15796.143862	74.268	-110.1797
15796.510073	74.267	-110.8516
15796.876284	74.266	-111.5234
15797.242495	74.266	-112.2031
15797.608706	74.265	-112.8750
15797.974917	74.264	-113.5469
15798.341128	74.263	-114.2188
15798.707339	74.263	-114.8906
15799.073550	74.262	-115.5625
15799.439761	74.261	-116.2344
15799.805972	74.260	-116.9062
15800.172183	74.260	-117.5781
15800.538394	74.259	-118.2500
15800.904605	74.258	-118.9219
15801.270816	74.257	-119.5938
15801.637026	74.256	-120.2656
15802.003237	74.256	-120.9375
15802.369448	74.255	-121.6016
15802.735659	74.254	-122.2734
15803.101870	74.253	-122.9453
15803.468081	74.253	-123.6172
15803.834292	74.252	-124.2812
15804.200503	74.251	-124.9531
15804.566714	74.250	-125.6172
15804.932925	74.250	-126.2891
15805.299136	74.249	-126.9531
15805.665347	74.248	-127.6250
15806.031558	74.247	-128.2891
15806.397769	74.247	-128.9609
15806.763980	74.246	-129.6250
15807.130191	74.245	-130.2891
15807.496402	74.244	-130.9531
15807.862613	74.243	-131.6250
15808.228824	74.243	-132.2891
15808.595035	74.242	-132.9531
15808.961246	74.241	-133.6172
15809.327457	74.240	-134.2812
15809.693668	74.240	-134.9453
15810.059879	74.239	-135.6094
15810.426090	74.238	-136.2734
15810.792301	74.237	-136.9375
15811.158512	74.237	-137.6016
15811.524723	74.236	-138.2656
15811.890934	74.235	-138.9297
15812.257145	74.234	-139.5938
15812.623356	74.233	-140.2500
15812.989566	74.233	-140.9141
15813.355777	74.232	-141.5781
15813.721988	74.231	-142.2422
15814.088199	74.230	-142.8984
15814.454410	74.230	-143.5625
15814.820621	74.229	-144.2188
15815.186832	74.228	-144.8828
15815.553043	74.227	-145.5391
15815.919254	74.226	-146.2031
15816.285465	74.226	-146.8594
15816.651676	74.225	-147.5234
15817.017887	74.224	-148.1797
15817.384098	74.223	-148.8359
15817.750309	74.223	-149.5000
15818.116520	74.222	-150.1562
15818.482731	74.221	-150.8125
15818.848942	74.220	-151.4688
15819.215153	74.219	-152.1250
15819.581364	74.219	-152.7891
15819.947575	74.218	-153.4453
15820.313786	74.217	-154.1016
15820.679997	74.216	-154.7578
15821.046208	74.216	-155.4141
15821.412419	74.215	-156.0703
15821.778630	74.214	-156.7266
15822.144841	74.213	-157.3750
15822.511052	74.212	-158.0312
15822.877263	74.212	-158.6875
15823.243474	74.211	-159.3438
15823.609685	74.210	-160.0000
15823.975895	74.209	-160.6484
15824.342106	74.208	-161.3047
15824.708317	74.208	-161.9609
15825.074528	74.207	-162.6094
15825.440739	74.206	-163.2656
15825.806950	74.205	-163.9141
15826.173161	74.205	-164.5703
15826.539372	74.204	-165.2188
15826.905583	74.203	-165.8750
15827.271794	74.202	-166.5234
15827.638005	74.201	-167.1797
15828.004216	74.201	-167.8281
15828.370427	74.200	-168.4766
15828.736638	74.199	-169.1250
15829.102849	74.198	-169.7812
15829.469060	74.197	-170.4297
15829.835271	74.197	-171.0781
15830.201482	74.196	-171.7266
15830.567693	74.195	-172.3750
15830.933904	74.194	-173.0234
15831.300115	74.193	-173.6719
15831.666326	74.193	-174.3203
15832.032537	74.192	-174.9688
15832.398748	74.191	-175.6172
15832.764959	74.190	-176.2656
15833.131170	74.189	-176.9141
15833.497381	74.189	-177.5625
15833.863592	74.188	-178.2109
15834.229803	74.187	-178.8516
15834.596014	74.186	-179.5000
15834.962225	74.185	179.8516
15835.328435	74.185	179.2031
15835.694646	74.184	178.5625
15836.060857	74.183	177.9141
15836.427068	74.182	177.2734
15836.793279	74.181	176.6250
15837.159490	74.181	175.9844
15837.525701	74.180	175.3359
15837.891912	74.179	174.6953
15838.258123	74.178	174.0469
15838.624334	74.177	173.4062
15838.990545	74.177	172.7656
15839.356756	74.176	172.1172
15839.722967	74.175	171.4766
15840.089178	74.174	170.8359
15840.455389	74.173	170.1953
15840.821600	74.173	169.5469
15841.187811	74.172	168.9062
15841.554022	74.171	168.2656
15841.920233	74.170	167.6250
15842.286444	74.169	166.9844
15842.652655	74.169	166.3438
15843.018866	74.168	165.7031
15843.385077	74.167	165.0625
15843.751288	74.166	164.4219
15844.117499	74.165	163.7812
15844.483710	74.165	163.1484
15844.849921	74.164	162.5078
15845.216132	74.163	161.8672
15845.582343	74.162	161.2266
15845.948554	74.161	160.5859
15846.314764	74.160	159.9531
15846.680975	74.160	159.3125
15847.047186	74.159	158.6797
