* Measurement data measured by REW V5.20.13
* Source: EXCL: Microphone (2- OmniMic                  ), MICROPHONE (Master Volume), L, volume: 0,520
* Format: 256k Log Swept Sine, 1 sweep at -12,0 dBFS with no timing reference
* Dated: Jul 14, 2023 12:35:59 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: 
* Measurement: Charlie3 50 -12
* Smoothing: 1/6 octave
* Frequency Step: 0.36621097 Hz
* Start Frequency: 20.141602 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
11694.581028	72.222	-20.9805
11694.947239	72.223	-22.4688
11695.313450	72.223	-23.9531
11695.679661	72.224	-25.4414
11696.045872	72.225	-26.9258
11696.412083	72.226	-28.4102
11696.778294	72.227	-29.8984
11697.144505	72.227	-31.3828
11697.510716	72.228	-32.8672
11697.876927	72.229	-34.3516
11698.243138	72.230	-35.8359
11698.609349	72.230	-37.3164
11698.975560	72.231	-38.8008
11699.341771	72.232	-40.2852
11699.707982	72.233	-41.7656
11700.074193	72.234	-43.2500
11700.440404	72.234	-44.7305
11700.806615	72.235	-46.2109
11701.172826	72.236	-47.6914
11701.539037	72.237	-49.1719
11701.905248	72.238	-50.6523
11702.271459	72.238	-52.1328
11702.637669	72.239	-53.6133
11703.003880	72.240	-55.0898
11703.370091	72.241	-56.5703
11703.736302	72.242	-58.0469
11704.102513	72.242	-59.5273
11704.468724	72.243	-61.0039
11704.834935	72.244	-62.4805
11705.201146	72.245	-63.9570
11705.567357	72.246	-65.4336
11705.933568	72.246	-66.9102
11706.299779	72.247	-68.3867
11706.665990	72.248	-69.8633
11707.032201	72.249	-71.3359
11707.398412	72.250	-72.8125
11707.764623	72.250	-74.2852
11708.130834	72.251	-75.7617
11708.497045	72.252	-77.2344
11708.863256	72.253	-78.7070
11709.229467	72.254	-80.1797
11709.595678	72.254	-81.6523
11709.961889	72.255	-83.1250
11710.328100	72.256	-84.5977
11710.694311	72.257	-86.0664
11711.060522	72.258	-87.5391
11711.426733	72.259	-89.0078
11711.792944	72.259	-90.4805
11712.159155	72.260	-91.9492
11712.525366	72.261	-93.4180
11712.891577	72.262	-94.8867
11713.257788	72.263	-96.3594
11713.623998	72.263	-97.8242
11713.990209	72.264	-99.2930
11714.356420	72.265	-100.7617
11714.722631	72.266	-102.2305
11715.088842	72.267	-103.6953
11715.455053	72.267	-105.1641
11715.821264	72.268	-106.6289
11716.187475	72.269	-108.0938
11716.553686	72.270	-109.5586
11716.919897	72.271	-111.0273
11717.286108	72.272	-112.4922
11717.652319	72.272	-113.9531
11718.018530	72.273	-115.4180
11718.384741	72.274	-116.8828
11718.750952	72.275	-118.3477
11719.117163	72.276	-119.8086
11719.483374	72.276	-121.2695
11719.849585	72.277	-122.7344
11720.215796	72.278	-124.1953
11720.582007	72.279	-125.6562
11720.948218	72.280	-127.1172
11721.314429	72.281	-128.5781
11721.680640	72.281	-130.0391
11722.046851	72.282	-131.5000
11722.413062	72.283	-132.9570
11722.779273	72.284	-134.4180
11723.145484	72.285	-135.8750
11723.511695	72.286	-137.3359
11723.877906	72.286	-138.7930
11724.244117	72.287	-140.2500
11724.610328	72.288	-141.7070
11724.976538	72.289	-143.1641
11725.342749	72.290	-144.6211
11725.708960	72.291	-146.0781
11726.075171	72.291	-147.5352
11726.441382	72.292	-148.9922
11726.807593	72.293	-150.4453
11727.173804	72.294	-151.8984
11727.540015	72.295	-153.3555
11727.906226	72.296	-154.8086
11728.272437	72.296	-156.2617
11728.638648	72.297	-157.7148
11729.004859	72.298	-159.1680
11729.371070	72.299	-160.6211
11729.737281	72.300	-162.0742
11730.103492	72.301	-163.5273
11730.469703	72.301	-164.9766
11730.835914	72.302	-166.4297
11731.202125	72.303	-167.8789
11731.568336	72.304	-169.3281
11731.934547	72.305	-170.7812
11732.300758	72.306	-172.2305
11732.666969	72.306	-173.6797
11733.033180	72.307	-175.1289
11733.399391	72.308	-176.5742
11733.765602	72.309	-178.0234
11734.131813	72.310	-179.4727
11734.498024	72.311	179.0820
11734.864235	72.311	177.6328
11735.230446	72.312	176.1875
11735.596657	72.313	174.7422
11735.962867	72.314	173.2969
11736.329078	72.315	171.8477
11736.695289	72.316	170.4062
11737.061500	72.317	168.9609
11737.427711	72.317	167.5156
11737.793922	72.318	166.0703
11738.160133	72.319	164.6289
11738.526344	72.320	163.1836
11738.892555	72.321	161.7422
11739.258766	72.322	160.2969
11739.624977	72.323	158.8555
11739.991188	72.323	157.4141
11740.357399	72.324	155.9727
11740.723610	72.325	154.5312
11741.089821	72.326	153.0898
11741.456032	72.327	151.6523
11741.822243	72.328	150.2109
11742.188454	72.328	148.7695
11742.554665	72.329	147.3320
11742.920876	72.330	145.8945
11743.287087	72.331	144.4531
11743.653298	72.332	143.0156
11744.019509	72.333	141.5781
11744.385720	72.334	140.1406
11744.751931	72.334	138.7031
11745.118142	72.335	137.2695
11745.484353	72.336	135.8320
11745.850564	72.337	134.3945
11746.216775	72.338	132.9609
11746.582986	72.339	131.5234
11746.949197	72.340	130.0898
11747.315407	72.340	128.6562
11747.681618	72.341	127.2227
11748.047829	72.342	125.7891
11748.414040	72.343	124.3555
11748.780251	72.344	122.9219
11749.146462	72.345	121.4883
11749.512673	72.346	120.0586
11749.878884	72.346	118.6250
11750.245095	72.347	117.1953
11750.611306	72.348	115.7656
11750.977517	72.349	114.3320
11751.343728	72.350	112.9023
11751.709939	72.351	111.4727
11752.076150	72.352	110.0430
11752.442361	72.353	108.6133
11752.808572	72.353	107.1836
11753.174783	72.354	105.7578
11753.540994	72.355	104.3281
11753.907205	72.356	102.9023
11754.273416	72.357	101.4727
11754.639627	72.358	100.0469
11755.005838	72.359	98.6211
11755.372049	72.360	97.1953
11755.738260	72.360	95.7695
11756.104471	72.361	94.3438
11756.470682	72.362	92.9180
11756.836893	72.363	91.4922
11757.203104	72.364	90.0703
11757.569315	72.365	88.6445
11757.935526	72.366	87.2227
11758.301737	72.366	85.8008
11758.667947	72.367	84.3750
11759.034158	72.368	82.9531
11759.400369	72.369	81.5312
11759.766580	72.370	80.1094
11760.132791	72.371	78.6875
11760.499002	72.372	77.2695
11760.865213	72.373	75.8477
11761.231424	72.373	74.4258
11761.597635	72.374	73.0078
11761.963846	72.375	71.5898
11762.330057	72.376	70.1680
11762.696268	72.377	68.7500
11763.062479	72.378	67.3320
11763.428690	72.379	65.9141
11763.794901	72.380	64.4961
11764.161112	72.381	63.0781
11764.527323	72.381	61.6641
11764.893534	72.382	60.2461
11765.259745	72.383	58.8320
11765.625956	72.384	57.4141
11765.992167	72.385	56.0000
11766.358378	72.386	54.5859
11766.724589	72.387	53.1680
11767.090800	72.388	51.7539
11767.457011	72.388	50.3438
11767.823222	72.389	48.9297
11768.189433	72.390	47.5156
11768.555644	72.391	46.1016
11768.921855	72.392	44.6914
11769.288066	72.393	43.2773
11769.654276	72.394	41.8672
11770.020487	72.395	40.4570
11770.386698	72.396	39.0469
11770.752909	72.396	37.6367
11771.119120	72.397	36.2266
11771.485331	72.398	34.8164
11771.851542	72.399	33.4062
11772.217753	72.400	31.9961
11772.583964	72.401	30.5898
11772.950175	72.402	29.1797
11773.316386	72.403	27.7734
11773.682597	72.404	26.3633
11774.048808	72.404	24.9570
11774.415019	72.405	23.5508
11774.781230	72.406	22.1445
11775.147441	72.407	20.7383
11775.513652	72.408	19.3320
11775.879863	72.409	17.9297
11776.246074	72.410	16.5234
11776.612285	72.411	15.1211
11776.978496	72.412	13.7148
11777.344707	72.412	12.3125
11777.710918	72.413	10.9102
11778.077129	72.414	9.5039
11778.443340	72.415	8.1016
11778.809551	72.416	6.6992
11779.175762	72.417	5.3008
11779.541973	72.418	3.8984
11779.908184	72.419	2.4961
11780.274395	72.420	1.0977
11780.640606	72.421	-0.3047
11781.006816	72.421	-1.7031
11781.373027	72.422	-3.1016
11781.739238	72.423	-4.5039
11782.105449	72.424	-5.9023
11782.471660	72.425	-7.3008
11782.837871	72.426	-8.6992
11783.204082	72.427	-10.0938
11783.570293	72.428	-11.4922
11783.936504	72.429	-12.8906
11784.302715	72.430	-14.2852
11784.668926	72.430	-15.6836
11785.035137	72.431	-17.0781
11785.401348	72.432	-18.4727
11785.767559	72.433	-19.8672
11786.133770	72.434	-21.2617
11786.499981	72.435	-22.6562
11786.866192	72.436	-24.0508
11787.232403	72.437	-25.4453
11787.598614	72.438	-26.8359
11787.964825	72.439	-28.2305
11788.331036	72.440	-29.6211
11788.697247	72.440	-31.0156
11789.063458	72.441	-32.4062
11789.429669	72.442	-33.7969
11789.795880	72.443	-35.1875
11790.162091	72.444	-36.5781
11790.528302	72.445	-37.9688
11790.894513	72.446	-39.3594
11791.260724	72.447	-40.7461
11791.626935	72.448	-42.1367
11791.993145	72.449	-43.5234
11792.359356	72.450	-44.9141
11792.725567	72.450	-46.3008
11793.091778	72.451	-47.6875
11793.457989	72.452	-49.0742
11793.824200	72.453	-50.4609
11794.190411	72.454	-51.8477
11794.556622	72.455	-53.2344
11794.922833	72.456	-54.6211
11795.289044	72.457	-56.0039
11795.655255	72.458	-57.3906
11796.021466	72.459	-58.7734
11796.387677	72.460	-60.1602
11796.753888	72.461	-61.5430
11797.120099	72.461	-62.9258
11797.486310	72.462	-64.3086
11797.852521	72.463	-65.6914
11798.218732	72.464	-67.0742
11798.584943	72.465	-68.4570
11798.951154	72.466	-69.8359
11799.317365	72.467	-71.2188
11799.683576	72.468	-72.5977
11800.049787	72.469	-73.9805
11800.415998	72.470	-75.3594
11800.782209	72.471	-76.7383
11801.148420	72.472	-78.1172
11801.514631	72.472	-79.4961
11801.880842	72.473	-80.8750
11802.247053	72.474	-82.2539
11802.613264	72.475	-83.6328
11802.979475	72.476	-85.0078
11803.345685	72.477	-86.3867
11803.711896	72.478	-87.7617
11804.078107	72.479	-89.1367
11804.444318	72.480	-90.5156
11804.810529	72.481	-91.8906
11805.176740	72.482	-93.2656
11805.542951	72.483	-94.6406
11805.909162	72.484	-96.0117
11806.275373	72.484	-97.3867
11806.641584	72.485	-98.7617
11807.007795	72.486	-100.1328
11807.374006	72.487	-101.5078
11807.740217	72.488	-102.8789
11808.106428	72.489	-104.2500
11808.472639	72.490	-105.6250
11808.838850	72.491	-106.9961
11809.205061	72.492	-108.3672
11809.571272	72.493	-109.7344
11809.937483	72.494	-111.1055
11810.303694	72.495	-112.4766
11810.669905	72.496	-113.8438
11811.036116	72.496	-115.2148
11811.402327	72.497	-116.5820
11811.768538	72.498	-117.9531
11812.134749	72.499	-119.3203
11812.500960	72.500	-120.6875
11812.867171	72.501	-122.0547
11813.233382	72.502	-123.4219
11813.599593	72.503	-124.7891
11813.965804	72.504	-126.1523
11814.332015	72.505	-127.5195
11814.698225	72.506	-128.8828
11815.064436	72.507	-130.2500
11815.430647	72.508	-131.6133
11815.796858	72.509	-132.9766
11816.163069	72.510	-134.3398
11816.529280	72.510	-135.7031
11816.895491	72.511	-137.0664
11817.261702	72.512	-138.4297
11817.627913	72.513	-139.7930
11817.994124	72.514	-141.1562
11818.360335	72.515	-142.5156
11818.726546	72.516	-143.8789
11819.092757	72.517	-145.2383
11819.458968	72.518	-146.5977
11819.825179	72.519	-147.9570
11820.191390	72.520	-149.3203
11820.557601	72.521	-150.6797
11820.923812	72.522	-152.0352
11821.290023	72.523	-153.3945
11821.656234	72.524	-154.7539
11822.022445	72.524	-156.1133
11822.388656	72.525	-157.4688
11822.754867	72.526	-158.8242
11823.121078	72.527	-160.1836
11823.487289	72.528	-161.5391
11823.853500	72.529	-162.8945
11824.219711	72.530	-164.2500
11824.585922	72.531	-165.6055
11824.952133	72.532	-166.9609
11825.318344	72.533	-168.3164
11825.684554	72.534	-169.6680
11826.050765	72.535	-171.0234
11826.416976	72.536	-172.3750
11826.783187	72.537	-173.7305
11827.149398	72.538	-175.0820
11827.515609	72.539	-176.4336
11827.881820	72.540	-177.7852
11828.248031	72.540	-179.1367
11828.614242	72.541	179.5117
11828.980453	72.542	178.1602
11829.346664	72.543	176.8125
11829.712875	72.544	175.4609
11830.079086	72.545	174.1133
11830.445297	72.546	172.7617
11830.811508	72.547	171.4141
11831.177719	72.548	170.0664
11831.543930	72.549	168.7188
11831.910141	72.550	167.3711
11832.276352	72.551	166.0234
11832.642563	72.552	164.6758
11833.008774	72.553	163.3281
11833.374985	72.554	161.9805
11833.741196	72.555	160.6367
11834.107407	72.556	159.2891
11834.473618	72.557	157.9453
11834.839829	72.557	156.6016
11835.206040	72.558	155.2578
11835.572251	72.559	153.9141
11835.938462	72.560	152.5703
11836.304673	72.561	151.2266
11836.670884	72.562	149.8828
11837.037094	72.563	148.5391
11837.403305	72.564	147.1992
11837.769516	72.565	145.8555
11838.135727	72.566	144.5156
11838.501938	72.567	143.1758
11838.868149	72.568	141.8320
11839.234360	72.569	140.4922
11839.600571	72.570	139.1523
11839.966782	72.571	137.8125
11840.332993	72.572	136.4766
11840.699204	72.573	135.1367
11841.065415	72.574	133.7969
11841.431626	72.575	132.4609
11841.797837	72.576	131.1211
11842.164048	72.576	129.7852
11842.530259	72.577	128.4492
11842.896470	72.578	127.1133
11843.262681	72.579	125.7734
11843.628892	72.580	124.4414
11843.995103	72.581	123.1055
11844.361314	72.582	121.7695
11844.727525	72.583	120.4336
11845.093736	72.584	119.1016
11845.459947	72.585	117.7656
11845.826158	72.586	116.4336
11846.192369	72.587	115.0977
11846.558580	72.588	113.7656
11846.924791	72.589	112.4336
11847.291002	72.590	111.1016
11847.657213	72.591	109.7695
11848.023423	72.592	108.4375
11848.389634	72.593	107.1094
11848.755845	72.594	105.7773
11849.122056	72.595	104.4453
11849.488267	72.596	103.1172
11849.854478	72.597	101.7891
11850.220689	72.597	100.4570
11850.586900	72.598	99.1289
11850.953111	72.599	97.8008
11851.319322	72.600	96.4727
11851.685533	72.601	95.1445
11852.051744	72.602	93.8203
11852.417955	72.603	92.4922
11852.784166	72.604	91.1641
11853.150377	72.605	89.8398
11853.516588	72.606	88.5117
11853.882799	72.607	87.1875
11854.249010	72.608	85.8633
11854.615221	72.609	84.5391
11854.981432	72.610	83.2148
11855.347643	72.611	81.8906
11855.713854	72.612	80.5664
11856.080065	72.613	79.2422
11856.446276	72.614	77.9219
11856.812487	72.615	76.5977
11857.178698	72.616	75.2773
11857.544909	72.617	73.9531
11857.911120	72.618	72.6328
11858.277331	72.619	71.3125
11858.643542	72.620	69.9922
11859.009753	72.621	68.6719
11859.375963	72.621	67.3516
11859.742174	72.622	66.0312
11860.108385	72.623	64.7109
11860.474596	72.624	63.3945
11860.840807	72.625	62.0742
11861.207018	72.626	60.7578
11861.573229	72.627	59.4414
11861.939440	72.628	58.1211
11862.305651	72.629	56.8047
11862.671862	72.630	55.4883
11863.038073	72.631	54.1719
11863.404284	72.632	52.8555
11863.770495	72.633	51.5430
11864.136706	72.634	50.2266
11864.502917	72.635	48.9102
11864.869128	72.636	47.5977
11865.235339	72.637	46.2852
11865.601550	72.638	44.9688
11865.967761	72.639	43.6562
11866.333972	72.640	42.3438
11866.700183	72.641	41.0312
11867.066394	72.642	39.7188
11867.432605	72.643	38.4062
11867.798816	72.644	37.0938
11868.165027	72.645	35.7852
11868.531238	72.646	34.4727
11868.897449	72.647	33.1641
11869.263660	72.648	31.8555
11869.629871	72.649	30.5430
11869.996082	72.650	29.2344
11870.362292	72.650	27.9258
11870.728503	72.651	26.6172
11871.094714	72.652	25.3086
11871.460925	72.653	24.0000
11871.827136	72.654	22.6953
11872.193347	72.655	21.3867
11872.559558	72.656	20.0820
11872.925769	72.657	18.7734
11873.291980	72.658	17.4688
11873.658191	72.659	16.1641
11874.024402	72.660	14.8555
11874.390613	72.661	13.5508
11874.756824	72.662	12.2461
11875.123035	72.663	10.9453
11875.489246	72.664	9.6406
11875.855457	72.665	8.3359
11876.221668	72.666	7.0352
11876.587879	72.667	5.7305
11876.954090	72.668	4.4297
11877.320301	72.669	3.1250
11877.686512	72.670	1.8242
11878.052723	72.671	0.5234
11878.418934	72.672	-0.7773
11878.785145	72.673	-2.0781
11879.151356	72.674	-3.3789
11879.517567	72.675	-4.6758
11879.883778	72.676	-5.9766
11880.249989	72.677	-7.2773
11880.616200	72.678	-8.5742
11880.982411	72.679	-9.8711
11881.348622	72.680	-11.1719
11881.714832	72.681	-12.4688
11882.081043	72.682	-13.7656
11882.447254	72.683	-15.0625
11882.813465	72.684	-16.3594
11883.179676	72.684	-17.6562
11883.545887	72.685	-18.9492
11883.912098	72.686	-20.2461
11884.278309	72.687	-21.5391
11884.644520	72.688	-22.8359
11885.010731	72.689	-24.1289
11885.376942	72.690	-25.4219
11885.743153	72.691	-26.7188
11886.109364	72.692	-28.0117
11886.475575	72.693	-29.3047
11886.841786	72.694	-30.5977
11887.207997	72.695	-31.8867
11887.574208	72.696	-33.1797
11887.940419	72.697	-34.4727
11888.306630	72.698	-35.7617
11888.672841	72.699	-37.0547
11889.039052	72.700	-38.3438
11889.405263	72.701	-39.6328
11889.771474	72.702	-40.9219
11890.137685	72.703	-42.2109
11890.503896	72.704	-43.5000
11890.870107	72.705	-44.7891
11891.236318	72.706	-46.0781
11891.602529	72.707	-47.3672
11891.968740	72.708	-48.6523
11892.334951	72.709	-49.9414
11892.701162	72.710	-51.2266
11893.067372	72.711	-52.5117
11893.433583	72.712	-53.8008
11893.799794	72.713	-55.0859
11894.166005	72.714	-56.3711
11894.532216	72.715	-57.6562
11894.898427	72.716	-58.9414
11895.264638	72.717	-60.2227
11895.630849	72.718	-61.5078
11895.997060	72.719	-62.7930
11896.363271	72.720	-64.0742
11896.729482	72.721	-65.3555
11897.095693	72.722	-66.6406
11897.461904	72.723	-67.9219
11897.828115	72.724	-69.2031
11898.194326	72.725	-70.4844
11898.560537	72.726	-71.7656
11898.926748	72.727	-73.0469
11899.292959	72.728	-74.3281
11899.659170	72.728	-75.6055
11900.025381	72.729	-76.8867
11900.391592	72.730	-78.1641
11900.757803	72.731	-79.4453
11901.124014	72.732	-80.7227
11901.490225	72.733	-82.0000
11901.856436	72.734	-83.2773
11902.222647	72.735	-84.5547
11902.588858	72.736	-85.8320
11902.955069	72.737	-87.1094
11903.321280	72.738	-88.3867
11903.687491	72.739	-89.6641
11904.053701	72.740	-90.9375
11904.419912	72.741	-92.2148
11904.786123	72.742	-93.4883
11905.152334	72.743	-94.7617
11905.518545	72.744	-96.0391
11905.884756	72.745	-97.3125
11906.250967	72.746	-98.5859
11906.617178	72.747	-99.8594
11906.983389	72.748	-101.1289
11907.349600	72.749	-102.4023
11907.715811	72.750	-103.6758
11908.082022	72.751	-104.9453
11908.448233	72.752	-106.2188
11908.814444	72.753	-107.4883
11909.180655	72.754	-108.7617
11909.546866	72.755	-110.0312
11909.913077	72.756	-111.3008
11910.279288	72.757	-112.5703
11910.645499	72.758	-113.8398
11911.011710	72.759	-115.1094
11911.377921	72.760	-116.3789
11911.744132	72.761	-117.6445
11912.110343	72.762	-118.9141
11912.476554	72.763	-120.1797
11912.842765	72.764	-121.4492
11913.208976	72.765	-122.7148
11913.575187	72.766	-123.9805
11913.941398	72.767	-125.2461
11914.307609	72.768	-126.5117
11914.673820	72.769	-127.7773
11915.040031	72.770	-129.0430
11915.406241	72.771	-130.3086
11915.772452	72.772	-131.5742
11916.138663	72.773	-132.8359
11916.504874	72.774	-134.1016
11916.871085	72.775	-135.3633
11917.237296	72.776	-136.6250
11917.603507	72.777	-137.8906
11917.969718	72.778	-139.1523
11918.335929	72.779	-140.4141
11918.702140	72.780	-141.6758
11919.068351	72.781	-142.9375
11919.434562	72.782	-144.1953
11919.800773	72.783	-145.4570
11920.166984	72.784	-146.7188
11920.533195	72.785	-147.9766
11920.899406	72.786	-149.2383
11921.265617	72.787	-150.4961
11921.631828	72.787	-151.7539
11921.998039	72.788	-153.0117
11922.364250	72.789	-154.2695
11922.730461	72.790	-155.5273
11923.096672	72.791	-156.7852
11923.462883	72.792	-158.0430
11923.829094	72.793	-159.3008
11924.195305	72.794	-160.5547
11924.561516	72.795	-161.8125
11924.927727	72.796	-163.0664
11925.293938	72.797	-164.3242
11925.660149	72.798	-165.5781
11926.026360	72.799	-166.8320
11926.392570	72.800	-168.0859
11926.758781	72.801	-169.3398
11927.124992	72.802	-170.5938
11927.491203	72.803	-171.8477
11927.857414	72.804	-173.1016
11928.223625	72.805	-174.3516
11928.589836	72.806	-175.6055
11928.956047	72.807	-176.8555
11929.322258	72.808	-178.1094
11929.688469	72.809	-179.3594
11930.054680	72.810	179.3906
11930.420891	72.811	178.1406
11930.787102	72.812	176.8867
11931.153313	72.813	175.6406
11931.519524	72.814	174.3906
11931.885735	72.815	173.1406
11932.251946	72.816	171.8906
11932.618157	72.817	170.6445
11932.984368	72.818	169.3945
11933.350579	72.819	168.1484
11933.716790	72.820	166.8984
11934.083001	72.821	165.6523
11934.449212	72.822	164.4062
11934.815423	72.823	163.1602
11935.181634	72.824	161.9141
11935.547845	72.825	160.6680
11935.914056	72.826	159.4219
11936.280267	72.827	158.1797
11936.646478	72.828	156.9336
11937.012689	72.829	155.6875
11937.378900	72.830	154.4453
11937.745110	72.831	153.2031
11938.111321	72.832	151.9570
11938.477532	72.833	150.7148
11938.843743	72.834	149.4727
11939.209954	72.835	148.2305
11939.576165	72.836	146.9883
11939.942376	72.837	145.7461
11940.308587	72.838	144.5078
11940.674798	72.839	143.2656
11941.041009	72.840	142.0234
11941.407220	72.841	140.7852
11941.773431	72.842	139.5430
11942.139642	72.843	138.3047
11942.505853	72.844	137.0664
11942.872064	72.845	135.8281
11943.238275	72.846	134.5898
11943.604486	72.847	133.3516
11943.970697	72.848	132.1133
11944.336908	72.849	130.8750
11944.703119	72.850	129.6367
11945.069330	72.851	128.4023
11945.435541	72.852	127.1641
11945.801752	72.853	125.9297
11946.167963	72.854	124.6914
11946.534174	72.855	123.4570
11946.900385	72.856	122.2227
11947.266596	72.857	120.9883
11947.632807	72.858	119.7539
11947.999018	72.859	118.5195
11948.365229	72.860	117.2852
11948.731440	72.861	116.0508
11949.097650	72.862	114.8203
11949.463861	72.863	113.5859
11949.830072	72.864	112.3555
11950.196283	72.865	111.1211
11950.562494	72.866	109.8906
11950.928705	72.867	108.6602
11951.294916	72.868	107.4258
11951.661127	72.869	106.1953
11952.027338	72.870	104.9648
11952.393549	72.871	103.7344
11952.759760	72.871	102.5078
11953.125971	72.872	101.2773
11953.492182	72.873	100.0469
11953.858393	72.874	98.8203
11954.224604	72.875	97.5898
11954.590815	72.876	96.3633
11954.957026	72.877	95.1367
11955.323237	72.878	93.9062
11955.689448	72.879	92.6797
11956.055659	72.880	91.4531
11956.421870	72.881	90.2266
11956.788081	72.882	89.0000
11957.154292	72.883	87.7773
11957.520503	72.884	86.5508
11957.886714	72.885	85.3242
11958.252925	72.886	84.1016
11958.619136	72.887	82.8750
11958.985347	72.888	81.6523
11959.351558	72.889	80.4297
11959.717769	72.890	79.2031
11960.083979	72.891	77.9805
11960.450190	72.892	76.7578
11960.816401	72.893	75.5352
11961.182612	72.894	74.3125
11961.548823	72.895	73.0938
11961.915034	72.896	71.8711
11962.281245	72.897	70.6484
11962.647456	72.898	69.4297
11963.013667	72.899	68.2070
11963.379878	72.900	66.9883
11963.746089	72.901	65.7695
11964.112300	72.902	64.5508
11964.478511	72.903	63.3281
11964.844722	72.904	62.1094
11965.210933	72.905	60.8945
11965.577144	72.906	59.6758
11965.943355	72.907	58.4570
11966.309566	72.908	57.2383
11966.675777	72.909	56.0234
11967.041988	72.910	54.8047
11967.408199	72.911	53.5898
11967.774410	72.912	52.3711
11968.140621	72.913	51.1562
11968.506832	72.914	49.9414
11968.873043	72.915	48.7266
11969.239254	72.916	47.5117
11969.605465	72.917	46.2969
11969.971676	72.918	45.0820
11970.337887	72.919	43.8672
11970.704098	72.920	42.6562
11971.070309	72.921	41.4414
11971.436519	72.922	40.2266
11971.802730	72.923	39.0156
11972.168941	72.924	37.8047
11972.535152	72.925	36.5898
11972.901363	72.926	35.3789
11973.267574	72.927	34.1680
11973.633785	72.928	32.9570
11973.999996	72.929	31.7461
11974.366207	72.930	30.5352
11974.732418	72.931	29.3242
11975.098629	72.932	28.1172
11975.464840	72.933	26.9062
11975.831051	72.934	25.6992
11976.197262	72.935	24.4883
11976.563473	72.936	23.2812
11976.929684	72.937	22.0742
11977.295895	72.938	20.8633
11977.662106	72.939	19.6562
11978.028317	72.940	18.4492
11978.394528	72.941	17.2422
11978.760739	72.942	16.0352
11979.126950	72.943	14.8320
11979.493161	72.944	13.6250
11979.859372	72.945	12.4180
11980.225583	72.946	11.2148
11980.591794	72.947	10.0078
11980.958005	72.948	8.8047
11981.324216	72.949	7.6016
11981.690427	72.950	6.3945
11982.056638	72.951	5.1914
11982.422848	72.952	3.9883
11982.789059	72.953	2.7852
11983.155270	72.954	1.5820
11983.521481	72.955	0.3828
11983.887692	72.956	-0.8203
11984.253903	72.957	-2.0234
11984.620114	72.958	-3.2227
11984.986325	72.959	-4.4258
11985.352536	72.959	-5.6250
11985.718747	72.960	-6.8281
11986.084958	72.961	-8.0273
11986.451169	72.962	-9.2266
11986.817380	72.963	-10.4258
11987.183591	72.964	-11.6250
11987.549802	72.965	-12.8242
11987.916013	72.966	-14.0234
11988.282224	72.967	-15.2227
11988.648435	72.968	-16.4180
11989.014646	72.969	-17.6172
11989.380857	72.970	-18.8125
11989.747068	72.971	-20.0117
11990.113279	72.972	-21.2070
11990.479490	72.973	-22.4023
11990.845701	72.974	-23.6016
11991.211912	72.975	-24.7969
11991.578123	72.976	-25.9922
11991.944334	72.977	-27.1875
11992.310545	72.978	-28.3828
11992.676756	72.979	-29.5742
11993.042967	72.980	-30.7695
11993.409178	72.981	-31.9648
11993.775388	72.982	-33.1562
11994.141599	72.983	-34.3516
11994.507810	72.984	-35.5430
11994.874021	72.985	-36.7344
11995.240232	72.986	-37.9297
11995.606443	72.987	-39.1211
11995.972654	72.988	-40.3125
11996.338865	72.989	-41.5039
11996.705076	72.990	-42.6953
11997.071287	72.991	-43.8867
11997.437498	72.992	-45.0742
11997.803709	72.993	-46.2656
11998.169920	72.994	-47.4570
11998.536131	72.995	-48.6445
11998.902342	72.996	-49.8359
11999.268553	72.997	-51.0234
11999.634764	72.998	-52.2109
12000.000975	72.999	-53.4023
12000.367186	73.000	-54.5898
12000.733397	73.001	-55.7773
12001.099608	73.002	-56.9648
12001.465819	73.003	-58.1523
12001.832030	73.004	-59.3359
12002.198241	73.005	-60.5234
12002.564452	73.006	-61.7109
12002.930663	73.007	-62.8945
12003.296874	73.008	-64.0820
12003.663085	73.009	-65.2656
12004.029296	73.010	-66.4531
12004.395507	73.011	-67.6367
12004.761717	73.012	-68.8203
12005.127928	73.013	-70.0039
12005.494139	73.014	-71.1875
12005.860350	73.015	-72.3711
12006.226561	73.016	-73.5547
12006.592772	73.017	-74.7383
12006.958983	73.018	-75.9219
12007.325194	73.019	-77.1016
12007.691405	73.020	-78.2852
12008.057616	73.021	-79.4648
12008.423827	73.022	-80.6484
12008.790038	73.023	-81.8281
12009.156249	73.024	-83.0078
12009.522460	73.025	-84.1914
12009.888671	73.025	-85.3711
12010.254882	73.026	-86.5508
12010.621093	73.027	-87.7305
12010.987304	73.028	-88.9102
12011.353515	73.029	-90.0859
12011.719726	73.030	-91.2656
12012.085937	73.031	-92.4453
12012.452148	73.032	-93.6211
12012.818359	73.033	-94.8008
12013.184570	73.034	-95.9766
12013.550781	73.035	-97.1562
12013.916992	73.036	-98.3320
12014.283203	73.037	-99.5078
12014.649414	73.038	-100.6836
12015.015625	73.039	-101.8594
12015.381836	73.040	-103.0352
12015.748047	73.041	-104.2109
12016.114257	73.042	-105.3867
12016.480468	73.043	-106.5625
12016.846679	73.044	-107.7344
12017.212890	73.045	-108.9102
12017.579101	73.046	-110.0820
